"","object_id_target","x","y","point_order","object_id","radians","shiftpoints","treatment","target"
"18085","MET42_0000_t_BEN04_0016_t",0.836247199881708,-0.516428432728791,85,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18086","MET42_0000_t_BEN04_0016_t",0.867343179654065,-0.510140092146611,86,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18087","MET42_0000_t_BEN04_0016_t",0.898406887963209,-0.504018841352996,87,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18088","MET42_0000_t_BEN04_0016_t",0.929292074934183,-0.498821908507174,88,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18089","MET42_0000_t_BEN04_0016_t",0.9597514490121,-0.49582967849121,89,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18090","MET42_0000_t_BEN04_0016_t",0.989602177713577,-0.495988790780054,90,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18091","MET42_0000_t_BEN04_0016_t",1.01895716599785,-0.498714664946029,91,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18092","MET42_0000_t_BEN04_0016_t",1.04814831453715,-0.502288841160387,92,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18093","MET42_0000_t_BEN04_0016_t",1.07736985589357,-0.505705654525929,93,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18094","MET42_0000_t_BEN04_0016_t",1.10657180363123,-0.509223916455886,94,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18095","MET42_0000_t_BEN04_0016_t",1.13572008313216,-0.513020052812202,95,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18096","MET42_0000_t_BEN04_0016_t",1.16489638176292,-0.516664055815171,96,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18097","MET42_0000_t_BEN04_0016_t",1.19408941373354,-0.520069368516112,97,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18098","MET42_0000_t_BEN04_0016_t",1.22309758938495,-0.523299619477955,98,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18099","MET42_0000_t_BEN04_0016_t",1.25154712848387,-0.52490997423079,99,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18100","MET42_0000_t_BEN04_0016_t",1.27873583379695,-0.521792298055908,100,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18101","MET42_0000_t_BEN04_0016_t",1.30368175884182,-0.511404122969995,101,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18102","MET42_0000_t_BEN04_0016_t",1.32578651222137,-0.493719539724627,102,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18103","MET42_0000_t_BEN04_0016_t",1.3454186547602,-0.470886433229711,103,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18104","MET42_0000_t_BEN04_0016_t",1.36360033070859,-0.44547214151831,104,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18105","MET42_0000_t_BEN04_0016_t",1.38123124630033,-0.419173837993846,105,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18106","MET42_0000_t_BEN04_0016_t",1.39873940555372,-0.392689607607019,106,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18107","MET42_0000_t_BEN04_0016_t",1.41623532911142,-0.366187283807439,107,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18108","MET42_0000_t_BEN04_0016_t",1.43373125266913,-0.339684960007859,108,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18109","MET42_0000_t_BEN04_0016_t",1.45122717622683,-0.31318263620828,109,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18110","MET42_0000_t_BEN04_0016_t",1.46872309978454,-0.2866803124087,110,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18111","MET42_0000_t_BEN04_0016_t",1.48619634060365,-0.260173607700088,111,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18112","MET42_0000_t_BEN04_0016_t",1.50344337553241,-0.233629050158376,112,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18113","MET42_0000_t_BEN04_0016_t",1.51965499638449,-0.206954134246982,113,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18114","MET42_0000_t_BEN04_0016_t",1.53296359795062,-0.180093740472177,114,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18115","MET42_0000_t_BEN04_0016_t",1.54064264308385,-0.153353005071834,115,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18116","MET42_0000_t_BEN04_0016_t",1.54022745670772,-0.127625490357557,116,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18117","MET42_0000_t_BEN04_0016_t",1.53082115118901,-0.103991193913845,117,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18118","MET42_0000_t_BEN04_0016_t",1.51362753767058,-0.0828524951809763,118,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18119","MET42_0000_t_BEN04_0016_t",1.49149718441242,-0.0634790002900669,119,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18120","MET42_0000_t_BEN04_0016_t",1.46794144625327,-0.0443641258106313,120,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18121","MET42_0000_t_BEN04_0016_t",1.44600464462322,-0.0241474052113436,121,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18122","MET42_0000_t_BEN04_0016_t",1.42700373657106,-0.00290014151966539,122,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18123","MET42_0000_t_BEN04_0016_t",1.40965276995079,0.0170622636277565,123,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18124","MET42_0000_t_BEN04_0016_t",1.39091177138307,0.0325019666177733,124,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18125","MET42_0000_t_BEN04_0016_t",1.36848728741041,0.0422278472649005,125,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18126","MET42_0000_t_BEN04_0016_t",1.34244027756146,0.0480767544489619,126,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18127","MET42_0000_t_BEN04_0016_t",1.31430075227826,0.0524797235031372,127,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18128","MET42_0000_t_BEN04_0016_t",1.28546602885631,0.0564549319527388,128,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18129","MET42_0000_t_BEN04_0016_t",1.25703963768787,0.0609161181920196,129,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18130","MET42_0000_t_BEN04_0016_t",1.23052786925078,0.0683071731578096,130,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18131","MET42_0000_t_BEN04_0016_t",1.20753718434434,0.0810242189251337,131,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18132","MET42_0000_t_BEN04_0016_t",1.18824907595573,0.0983693846721571,132,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18133","MET42_0000_t_BEN04_0016_t",1.17048559189036,0.116195925938005,133,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18134","MET42_0000_t_BEN04_0016_t",1.15098395684271,0.130213435102506,134,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18135","MET42_0000_t_BEN04_0016_t",1.1279111318225,0.139727572098589,135,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18136","MET42_0000_t_BEN04_0016_t",1.10190515243638,0.147885672132281,136,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18137","MET42_0000_t_BEN04_0016_t",1.07476205818373,0.158331918110038,137,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18138","MET42_0000_t_BEN04_0016_t",1.04770486215504,0.172243850586911,138,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18139","MET42_0000_t_BEN04_0016_t",1.02098367066921,0.188544301573784,139,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18140","MET42_0000_t_BEN04_0016_t",0.994435434194103,0.205802506153692,140,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18141","MET42_0000_t_BEN04_0016_t",0.967928969237836,0.223276988322429,141,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18142","MET42_0000_t_BEN04_0016_t",0.941426645438259,0.240772911880132,142,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18143","MET42_0000_t_BEN04_0016_t",0.914924321638683,0.258268835437834,143,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18144","MET42_0000_t_BEN04_0016_t",0.888419563295054,0.27575215382024,144,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18145","MET42_0000_t_BEN04_0016_t",0.861888392946296,0.293098720536845,145,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18146","MET42_0000_t_BEN04_0016_t",0.835227002469128,0.309771055236776,146,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18147","MET42_0000_t_BEN04_0016_t",0.8081804712984,0.324449272823677,147,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18148","MET42_0000_t_BEN04_0016_t",0.78037518261268,0.335198922563593,148,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18149","MET42_0000_t_BEN04_0016_t",0.751531271766105,0.340570968068077,149,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18150","MET42_0000_t_BEN04_0016_t",0.721717300581821,0.340920397286017,150,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18151","MET42_0000_t_BEN04_0016_t",0.691416092092685,0.338747090620817,151,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18152","MET42_0000_t_BEN04_0016_t",0.661341078398545,0.337744937560339,152,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18153","MET42_0000_t_BEN04_0016_t",0.632114305204181,0.341134662389809,153,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18154","MET42_0000_t_BEN04_0016_t",0.603978362672645,0.350172307910394,154,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18155","MET42_0000_t_BEN04_0016_t",0.576741982403845,0.363867556567533,155,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18156","MET42_0000_t_BEN04_0016_t",0.550009398514905,0.3801712779188,156,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18157","MET42_0000_t_BEN04_0016_t",0.523462407407979,0.397435930557922,157,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18158","MET42_0000_t_BEN04_0016_t",0.496956066988531,0.414911057532581,158,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18159","MET42_0000_t_BEN04_0016_t",0.470453743188947,0.432406981090288,159,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18160","MET42_0000_t_BEN04_0016_t",0.443951419389363,0.449902904647995,160,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18161","MET42_0000_t_BEN04_0016_t",0.417446536508911,0.467385578224482,161,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18162","MET42_0000_t_BEN04_0016_t",0.390914120791972,0.48472569688187,162,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18163","MET42_0000_t_BEN04_0016_t",0.364247126157994,0.501369015315321,163,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18164","MET42_0000_t_BEN04_0016_t",0.337185650569108,0.515969856191608,164,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18165","MET42_0000_t_BEN04_0016_t",0.309354333688428,0.526584741493874,165,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18166","MET42_0000_t_BEN04_0016_t",0.280480284931901,0.531800743965289,166,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18167","MET42_0000_t_BEN04_0016_t",0.250645765172652,0.532043780206138,167,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18168","MET42_0000_t_BEN04_0016_t",0.22034455668352,0.529870473540938,168,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18169","MET42_0000_t_BEN04_0016_t",0.190290091564355,0.528974713457549,169,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18170","MET42_0000_t_BEN04_0016_t",0.161093456279951,0.532520481320083,170,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18171","MET42_0000_t_BEN04_0016_t",0.132983541943378,0.541692891278314,171,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18172","MET42_0000_t_BEN04_0016_t",0.105762106092733,0.555465516646066,172,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18173","MET42_0000_t_BEN04_0016_t",0.0790351263605959,0.571798254263816,173,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18174","MET42_0000_t_BEN04_0016_t",0.0524893806218421,0.589069354962161,174,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18175","MET42_0000_t_BEN04_0016_t",0.0259798744923739,0.606528091052606,175,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18176","MET42_0000_t_BEN04_0016_t",-0.000559852884197937,0.623830352620801,176,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18177","MET42_0000_t_BEN04_0016_t",-0.0272597499865059,0.640303314152868,177,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18178","MET42_0000_t_BEN04_0016_t",-0.0544089654909314,0.654449869958795,178,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18179","MET42_0000_t_BEN04_0016_t",-0.0823944362494099,0.664266603076923,179,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18180","MET42_0000_t_BEN04_0016_t",-0.111463330193306,0.668473768702404,180,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18181","MET42_0000_t_BEN04_0016_t",-0.141528313152362,0.667523551105512,181,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18182","MET42_0000_t_BEN04_0016_t",-0.172242406714919,0.663212477114261,182,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18183","MET42_0000_t_BEN04_0016_t",-0.203249864804133,0.657382469308069,183,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18184","MET42_0000_t_BEN04_0016_t",-0.234340822898898,0.651120129128817,184,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18185","MET42_0000_t_BEN04_0016_t",-0.265408994921453,0.644975766865924,185,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18186","MET42_0000_t_BEN04_0016_t",-0.296313710638609,0.639677721342031,186,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18187","MET42_0000_t_BEN04_0016_t",-0.326815489993958,0.636465932367973,187,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18188","MET42_0000_t_BEN04_0016_t",-0.356722015113109,0.636336151290905,188,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18189","MET42_0000_t_BEN04_0016_t",-0.38612267872839,0.63882553536193,189,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18190","MET42_0000_t_BEN04_0016_t",-0.415324171841116,0.642346151172921,190,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18191","MET42_0000_t_BEN04_0016_t",-0.444440266199557,0.646308930380811,191,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18192","MET42_0000_t_BEN04_0016_t",-0.473215300971471,0.652037590913168,192,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18193","MET42_0000_t_BEN04_0016_t",-0.501438748578729,0.660622167277705,193,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18194","MET42_0000_t_BEN04_0016_t",-0.529417138558081,0.670475562070556,194,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18195","MET42_0000_t_BEN04_0016_t",-0.557838184023854,0.678037049268576,195,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18196","MET42_0000_t_BEN04_0016_t",-0.587196545120119,0.680745460252318,196,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18197","MET42_0000_t_BEN04_0016_t",-0.617458820234511,0.678708313218737,197,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18198","MET42_0000_t_BEN04_0016_t",-0.648179605142895,0.673635063068773,198,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18199","MET42_0000_t_BEN04_0016_t",-0.678678150669764,0.66676297930024,199,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18200","MET42_0000_t_BEN04_0016_t",-0.708107689368073,0.657953590965314,200,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18201","MET42_0000_t_BEN04_0016_t",-0.735833450619271,0.646580163482235,201,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18202","MET42_0000_t_BEN04_0016_t",-0.762155573855892,0.633129494283981,202,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18203","MET42_0000_t_BEN04_0016_t",-0.788426667281576,0.619612211113229,203,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18204","MET42_0000_t_BEN04_0016_t",-0.81602838052062,0.6081721424118,204,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18205","MET42_0000_t_BEN04_0016_t",-0.845266797535684,0.599761548416268,205,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18206","MET42_0000_t_BEN04_0016_t",-0.875373619157811,0.594641977545742,206,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18207","MET42_0000_t_BEN04_0016_t",-0.905305583430142,0.593582059418157,207,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18208","MET42_0000_t_BEN04_0016_t",-0.934410579970207,0.597494731733077,208,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18209","MET42_0000_t_BEN04_0016_t",-0.962645217650841,0.605590190211683,209,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18210","MET42_0000_t_BEN04_0016_t",-0.990346220047023,0.614364198395772,210,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18211","MET42_0000_t_BEN04_0016_t",-1.01760124138884,0.61891685073565,211,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18212","MET42_0000_t_BEN04_0016_t",-1.04378877337452,0.615581351996335,212,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18213","MET42_0000_t_BEN04_0016_t",-1.06806543966682,0.603781066604172,213,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18214","MET42_0000_t_BEN04_0016_t",-1.09054045753672,0.586102992464854,214,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18215","MET42_0000_t_BEN04_0016_t",-1.11276143687759,0.566869290326361,215,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18216","MET42_0000_t_BEN04_0016_t",-1.13673377112819,0.54996904729622,216,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18217","MET42_0000_t_BEN04_0016_t",-1.16339014714703,0.537012651060491,217,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18218","MET42_0000_t_BEN04_0016_t",-1.19193591260698,0.526850170585766,218,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18219","MET42_0000_t_BEN04_0016_t",-1.22038621123371,0.516567024554104,219,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18220","MET42_0000_t_BEN04_0016_t",-1.2465746877543,0.503153738356901,220,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18221","MET42_0000_t_BEN04_0016_t",-1.26884204139842,0.484945403946358,221,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18222","MET42_0000_t_BEN04_0016_t",-1.2861718279315,0.462165723909683,222,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18223","MET42_0000_t_BEN04_0016_t",-1.29841946550971,0.436521517166492,223,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18224","MET42_0000_t_BEN04_0016_t",-1.30721227099732,0.410522180270612,224,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18225","MET42_0000_t_BEN04_0016_t",-1.31626820380322,0.386744244039634,225,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18226","MET42_0000_t_BEN04_0016_t",-1.32938722125653,0.366540470731458,226,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18227","MET42_0000_t_BEN04_0016_t",-1.34751183193817,0.34883455533183,227,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18228","MET42_0000_t_BEN04_0016_t",-1.36835886693299,0.330754488705855,228,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18229","MET42_0000_t_BEN04_0016_t",-1.3890140526708,0.309961584063559,229,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18230","MET42_0000_t_BEN04_0016_t",-1.40819513428721,0.286170003259185,230,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18231","MET42_0000_t_BEN04_0016_t",-1.42600973831391,0.260487757894234,231,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18232","MET42_0000_t_BEN04_0016_t",-1.44227211475022,0.233944992127902,232,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18233","MET42_0000_t_BEN04_0016_t",-1.45533975314803,0.206937511094739,233,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18234","MET42_0000_t_BEN04_0016_t",-1.46248305542544,0.179693602854838,234,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18235","MET42_0000_t_BEN04_0016_t",-1.46167276647908,0.152738150990844,235,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18236","MET42_0000_t_BEN04_0016_t",-1.45338454879772,0.126569152025576,236,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18237","MET42_0000_t_BEN04_0016_t",-1.44050982097568,0.101045279052887,237,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18238","MET42_0000_t_BEN04_0016_t",-1.42622297650792,0.0756323254300098,238,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18239","MET42_0000_t_BEN04_0016_t",-1.41228810208132,0.0502444582849238,239,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18240","MET42_0000_t_BEN04_0016_t",-1.39981936083115,0.0252071798456629,240,"MET42_0000_t",3,125,"1173939","BEN04_0016_t"
"18241","MET42_0001_t_BEN04_0016_t",-1.41312519358058,-0.0680180629463608,1,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18242","MET42_0001_t_BEN04_0016_t",-1.39321891904044,-0.0897205835279405,2,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18243","MET42_0001_t_BEN04_0016_t",-1.37267217156886,-0.110963025017974,3,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18244","MET42_0001_t_BEN04_0016_t",-1.3538383704589,-0.133462433391754,4,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18245","MET42_0001_t_BEN04_0016_t",-1.33668712635584,-0.157196508819392,5,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18246","MET42_0001_t_BEN04_0016_t",-1.3189015619868,-0.180465117501604,6,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18247","MET42_0001_t_BEN04_0016_t",-1.2982019848075,-0.201595411941521,7,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18248","MET42_0001_t_BEN04_0016_t",-1.27422188892864,-0.220318448653304,8,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18249","MET42_0001_t_BEN04_0016_t",-1.248144130402,-0.237502212133519,9,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18250","MET42_0001_t_BEN04_0016_t",-1.22124511592955,-0.254083334719598,10,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18251","MET42_0001_t_BEN04_0016_t",-1.19416143662781,-0.270528949516167,11,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18252","MET42_0001_t_BEN04_0016_t",-1.1670593611118,-0.286961065097208,12,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18253","MET42_0001_t_BEN04_0016_t",-1.13995728559579,-0.303393180678247,13,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18254","MET42_0001_t_BEN04_0016_t",-1.11285521007979,-0.319825296259286,14,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18255","MET42_0001_t_BEN04_0016_t",-1.08575313456378,-0.336257411840326,15,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18256","MET42_0001_t_BEN04_0016_t",-1.05865105904777,-0.352689527421368,16,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18257","MET42_0001_t_BEN04_0016_t",-1.03155125900561,-0.369123312754214,17,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18258","MET42_0001_t_BEN04_0016_t",-1.00449103712896,-0.385586140703038,18,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18259","MET42_0001_t_BEN04_0016_t",-0.977701445845749,-0.402247558462547,19,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18260","MET42_0001_t_BEN04_0016_t",-0.951925386917651,-0.419652710313523,20,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18261","MET42_0001_t_BEN04_0016_t",-0.928476688114213,-0.438759948046681,21,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18262","MET42_0001_t_BEN04_0016_t",-0.908350550137808,-0.46023285475214,22,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18263","MET42_0001_t_BEN04_0016_t",-0.890768198142229,-0.483163722562355,23,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18264","MET42_0001_t_BEN04_0016_t",-0.87297160446965,-0.504571895262429,24,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18265","MET42_0001_t_BEN04_0016_t",-0.85206835692776,-0.520690533360757,25,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18266","MET42_0001_t_BEN04_0016_t",-0.827034426163734,-0.529189890397353,26,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18267","MET42_0001_t_BEN04_0016_t",-0.79881674498822,-0.530523823172123,27,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18268","MET42_0001_t_BEN04_0016_t",-0.76903521870649,-0.527634346477538,28,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18269","MET42_0001_t_BEN04_0016_t",-0.738985955116004,-0.524614623711999,29,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18270","MET42_0001_t_BEN04_0016_t",-0.709427048275386,-0.525030190945826,30,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18271","MET42_0001_t_BEN04_0016_t",-0.680600176217238,-0.530228256871613,31,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18272","MET42_0001_t_BEN04_0016_t",-0.652238753776229,-0.538457917529435,32,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18273","MET42_0001_t_BEN04_0016_t",-0.623759667963798,-0.545921205966015,33,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18274","MET42_0001_t_BEN04_0016_t",-0.594665609507658,-0.549379017207282,34,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18275","MET42_0001_t_BEN04_0016_t",-0.564866230178929,-0.548242889678386,35,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18276","MET42_0001_t_BEN04_0016_t",-0.534699485260835,-0.544714014267803,36,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
"18277","MET42_0001_t_BEN04_0016_t",-0.504718118930472,-0.542392557940435,37,"MET42_0001_t",3,13,"1174771","BEN04_0016_t"
